Time;GEN_MF1;GEN_MF2;GEN_MF3;GEN_MF4;GEN_MF5;GEN_MF6;GEN_MF7;GEN_MF8
;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh
03.03.2021 15:30;6.500733612;6.500733612;4.643381151;4.643381151;4.643381151;4.179043036;18.34135555;9.751100417
03.03.2021 15:45;5.23767603;5.23767603;3.741197164;3.741197164;3.741197164;3.367077448;14.7777288;7.856514045
03.03.2021 16:00;4.100460685;4.100460685;2.92890049;2.92890049;2.92890049;2.636010441;11.56915693;6.150691028
03.03.2021 16:15;3.09721813;3.09721813;2.212298664;2.212298664;2.212298664;1.991068798;8.738579724;4.645827195
03.03.2021 16:30;2.153022944;2.153022944;1.537873531;1.537873531;1.537873531;1.384086178;6.074600449;3.229534416
03.03.2021 16:45;1.779895136;1.779895136;1.271353668;1.271353668;1.271353668;1.144218301;5.02184699;2.669842703
03.03.2021 17:00;1.406012601;1.406012601;1.004294715;1.004294715;1.004294715;0.903865243;3.966964124;2.109018901
03.03.2021 17:15;1.031363829;1.031363829;0.736688449;0.736688449;0.736688449;0.663019604;2.909919375;1.547045744
03.03.2021 17:30;0.734580964;0.734580964;0.524700689;0.524700689;0.524700689;0.47223062;2.072567721;1.101871447
03.03.2021 17:45;0.527180673;0.527180673;0.376557624;0.376557624;0.376557624;0.338901862;1.487402614;0.79077101
03.03.2021 18:00;0.319386927;0.319386927;0.228133519;0.228133519;0.228133519;0.205320167;0.9011274;0.47908039
03.03.2021 18:15;0.11119725;0.11119725;0.079426607;0.079426607;0.079426607;0.071483946;0.313735097;0.166795874
03.03.2021 18:30;0;0;0;0;0;0;0;0
03.03.2021 18:45;0;0;0;0;0;0;0;0
03.03.2021 19:00;0;0;0;0;0;0;0;0
03.03.2021 19:15;0;0;0;0;0;0;0;0
03.03.2021 19:30;0;0;0;0;0;0;0;0
03.03.2021 19:45;0;0;0;0;0;0;0;0
03.03.2021 20:00;0;0;0;0;0;0;0;0
03.03.2021 20:15;0;0;0;0;0;0;0;0
03.03.2021 20:30;0;0;0;0;0;0;0;0
03.03.2021 20:45;0;0;0;0;0;0;0;0
03.03.2021 21:00;0;0;0;0;0;0;0;0
03.03.2021 21:15;0;0;0;0;0;0;0;0
03.03.2021 21:30;0;0;0;0;0;0;0;0
03.03.2021 21:45;0;0;0;0;0;0;0;0
03.03.2021 22:00;0;0;0;0;0;0;0;0
03.03.2021 22:15;0;0;0;0;0;0;0;0
03.03.2021 22:30;0;0;0;0;0;0;0;0
03.03.2021 22:45;0;0;0;0;0;0;0;0
03.03.2021 23:00;0;0;0;0;0;0;0;0
03.03.2021 23:15;0;0;0;0;0;0;0;0
03.03.2021 23:30;0;0;0;0;0;0;0;0
03.03.2021 23:45;0;0;0;0;0;0;0;0
04.03.2021 00:00;0;0;0;0;0;0;0;0
04.03.2021 00:15;0;0;0;0;0;0;0;0
04.03.2021 00:30;0;0;0;0;0;0;0;0
04.03.2021 00:45;0;0;0;0;0;0;0;0
04.03.2021 01:00;0;0;0;0;0;0;0;0
04.03.2021 01:15;0;0;0;0;0;0;0;0
04.03.2021 01:30;0;0;0;0;0;0;0;0
04.03.2021 01:45;0;0;0;0;0;0;0;0
04.03.2021 02:00;0;0;0;0;0;0;0;0
04.03.2021 02:15;0;0;0;0;0;0;0;0
04.03.2021 02:30;0;0;0;0;0;0;0;0
04.03.2021 02:45;0;0;0;0;0;0;0;0
04.03.2021 03:00;0;0;0;0;0;0;0;0
04.03.2021 03:15;0;0;0;0;0;0;0;0
04.03.2021 03:30;0;0;0;0;0;0;0;0
04.03.2021 03:45;0;0;0;0;0;0;0;0
04.03.2021 04:00;0;0;0;0;0;0;0;0
04.03.2021 04:15;0;0;0;0;0;0;0;0
04.03.2021 04:30;0;0;0;0;0;0;0;0
04.03.2021 04:45;0;0;0;0;0;0;0;0
04.03.2021 05:00;0;0;0;0;0;0;0;0
04.03.2021 05:15;0;0;0;0;0;0;0;0
04.03.2021 05:30;0;0;0;0;0;0;0;0
04.03.2021 05:45;0;0;0;0;0;0;0;0
04.03.2021 06:00;0;0;0;0;0;0;0;0
04.03.2021 06:15;0;0;0;0;0;0;0;0
04.03.2021 06:30;0.334309229;0.334309229;0.238792306;0.238792306;0.238792306;0.214913076;0.943229609;0.501463843
04.03.2021 06:45;1.163572181;1.163572181;0.831122987;0.831122987;0.831122987;0.748010688;3.282935797;1.745358272
04.03.2021 07:00;2.161341152;2.161341152;1.543815109;1.543815109;1.543815109;1.389433598;6.098069679;3.242011728
04.03.2021 07:15;3.26683256;3.26683256;2.333451829;2.333451829;2.333451829;2.100106646;9.217134724;4.900248841
04.03.2021 07:30;4.642962051;4.642962051;3.316401465;3.316401465;3.316401465;2.984761319;13.09978579;6.964443077
04.03.2021 07:45;6.318983211;6.318983211;4.513559437;4.513559437;4.513559437;4.062203493;17.82855978;9.478474817
04.03.2021 08:00;8.10919173;8.10919173;5.792279807;5.792279807;5.792279807;5.213051826;22.87950524;12.16378759
04.03.2021 08:15;9.993363411;9.993363411;7.138116722;7.138116722;7.138116722;6.42430505;28.19556105;14.99004512
04.03.2021 08:30;11.69106173;11.69106173;8.350758381;8.350758381;8.350758381;7.515682543;32.9854956;17.5365926
04.03.2021 08:45;13.12328205;13.12328205;9.373772891;9.373772891;9.373772891;8.436395602;37.02640292;19.68492307
04.03.2021 09:00;14.56386568;14.56386568;10.4027612;10.4027612;10.4027612;9.362485083;41.09090675;21.84579853
04.03.2021 09:15;15.99869702;15.99869702;11.42764073;11.42764073;11.42764073;10.28487666;45.13918088;23.99804553
04.03.2021 09:30;17.18381984;17.18381984;12.27415703;12.27415703;12.27415703;11.04674133;48.48292027;25.77572976
04.03.2021 09:45;18.0647807;18.0647807;12.90341479;12.90341479;12.90341479;11.61307331;50.96848841;27.09717106
04.03.2021 10:00;18.89275516;18.89275516;13.49482512;13.49482512;13.49482512;12.14534261;53.30455921;28.33913275
04.03.2021 10:15;19.66021936;19.66021936;14.04301383;14.04301383;14.04301383;12.63871245;55.46990463;29.49032904
04.03.2021 10:30;20.2119993;20.2119993;14.43714235;14.43714235;14.43714235;12.99342812;57.0267123;30.31799894
04.03.2021 10:45;20.52058975;20.52058975;14.65756411;14.65756411;14.65756411;13.1918077;57.89737822;30.78088462
04.03.2021 11:00;20.75176161;20.75176161;14.82268687;14.82268687;14.82268687;13.34041818;58.54961312;31.12764242
04.03.2021 11:15;20.90296622;20.90296622;14.93069016;14.93069016;14.93069016;13.43762114;58.97622611;31.35444933
04.03.2021 11:30;20.79865989;20.79865989;14.85618563;14.85618563;14.85618563;13.37056707;58.68193325;31.19798983
04.03.2021 11:45;20.42255276;20.42255276;14.58753769;14.58753769;14.58753769;13.12878392;57.62077387;30.63382915
04.03.2021 12:00;19.9792822;19.9792822;14.27091586;14.27091586;14.27091586;12.84382427;56.37011764;29.9689233
04.03.2021 12:15;19.47285335;19.47285335;13.90918097;13.90918097;13.90918097;12.51826287;54.94126482;29.20928003
04.03.2021 12:30;18.88983937;18.88983937;13.49274241;13.49274241;13.49274241;12.14346817;53.29633252;28.33475906
04.03.2021 12:45;18.22778897;18.22778897;13.01984927;13.01984927;13.01984927;11.71786434;51.4284046;27.34168346
04.03.2021 13:00;17.5088624;17.5088624;12.50633029;12.50633029;12.50633029;11.25569726;49.40000463;26.2632936
04.03.2021 13:15;16.73658357;16.73658357;11.95470255;11.95470255;11.95470255;10.75923229;47.22107507;25.10487535
04.03.2021 13:30;15.91791898;15.91791898;11.36994213;11.36994213;11.36994213;10.23294792;44.91127142;23.87687848
04.03.2021 13:45;15.04320706;15.04320706;10.7451479;10.7451479;10.7451479;9.670633113;42.44333422;22.5648106
04.03.2021 14:00;14.1059212;14.1059212;10.075658;10.075658;10.075658;9.068092203;39.79884911;21.15888181
04.03.2021 14:15;13.108256;13.108256;9.363039998;9.363039998;9.363039998;8.426735998;36.98400799;19.662384
04.03.2021 14:30;11.94744637;11.94744637;8.533890266;8.533890266;8.533890266;7.680501239;33.70886655;17.92116956
04.03.2021 14:45;10.65486951;10.65486951;7.61062108;7.61062108;7.61062108;6.849558972;30.06195327;15.98230427
04.03.2021 15:00;9.373808841;9.373808841;6.695577743;6.695577743;6.695577743;6.026019969;26.44753209;14.06071326
04.03.2021 15:15;8.112180441;8.112180441;5.794414601;5.794414601;5.794414601;5.214973141;22.88793767;12.16827066
04.03.2021 15:30;6.79720427;6.79720427;4.855145907;4.855145907;4.855145907;4.369631317;19.17782633;10.19580641
04.03.2021 15:45;5.465308963;5.465308963;3.903792117;3.903792117;3.903792117;3.513412905;15.41997886;8.197963445
04.03.2021 16:00;4.232319739;4.232319739;3.023085528;3.023085528;3.023085528;2.720776975;11.94118783;6.348479608
04.03.2021 16:15;3.106884155;3.106884155;2.219202968;2.219202968;2.219202968;1.997282671;8.765851723;4.660326232
04.03.2021 16:30;2.017454749;2.017454749;1.441039107;1.441039107;1.441039107;1.296935196;5.692104471;3.026182124
04.03.2021 16:45;1.671148267;1.671148267;1.193677334;1.193677334;1.193677334;1.074309601;4.715025469;2.506722401
04.03.2021 17:00;1.351712807;1.351712807;0.965509148;0.965509148;0.965509148;0.868958233;3.813761135;2.027569211
04.03.2021 17:15;1.031584584;1.031584584;0.736846132;0.736846132;0.736846132;0.663161518;2.91054222;1.547376876
04.03.2021 17:30;0.760792582;0.760792582;0.543423273;0.543423273;0.543423273;0.489080946;2.146521929;1.141188874
04.03.2021 17:45;0.546442131;0.546442131;0.390315808;0.390315808;0.390315808;0.351284227;1.541747441;0.819663196
04.03.2021 18:00;0.331336493;0.331336493;0.236668924;0.236668924;0.236668924;0.213002032;0.934842249;0.49700474
04.03.2021 18:15;0.115457892;0.115457892;0.082469923;0.082469923;0.082469923;0.07422293;0.325756194;0.173186837
04.03.2021 18:30;0;0;0;0;0;0;0;0
04.03.2021 18:45;0;0;0;0;0;0;0;0
04.03.2021 19:00;0;0;0;0;0;0;0;0
04.03.2021 19:15;0;0;0;0;0;0;0;0
04.03.2021 19:30;0;0;0;0;0;0;0;0
04.03.2021 19:45;0;0;0;0;0;0;0;0
04.03.2021 20:00;0;0;0;0;0;0;0;0
04.03.2021 20:15;0;0;0;0;0;0;0;0
04.03.2021 20:30;0;0;0;0;0;0;0;0
04.03.2021 20:45;0;0;0;0;0;0;0;0
04.03.2021 21:00;0;0;0;0;0;0;0;0
04.03.2021 21:15;0;0;0;0;0;0;0;0
04.03.2021 21:30;0;0;0;0;0;0;0;0
04.03.2021 21:45;0;0;0;0;0;0;0;0
04.03.2021 22:00;0;0;0;0;0;0;0;0
04.03.2021 22:15;0;0;0;0;0;0;0;0
04.03.2021 22:30;0;0;0;0;0;0;0;0
04.03.2021 22:45;0;0;0;0;0;0;0;0
04.03.2021 23:00;0;0;0;0;0;0;0;0
04.03.2021 23:15;0;0;0;0;0;0;0;0
04.03.2021 23:30;0;0;0;0;0;0;0;0
04.03.2021 23:45;0;0;0;0;0;0;0;0
05.03.2021 00:00;0;0;0;0;0;0;0;0
05.03.2021 00:15;0;0;0;0;0;0;0;0
05.03.2021 00:30;0;0;0;0;0;0;0;0
05.03.2021 00:45;0;0;0;0;0;0;0;0
05.03.2021 01:00;0;0;0;0;0;0;0;0
05.03.2021 01:15;0;0;0;0;0;0;0;0
05.03.2021 01:30;0;0;0;0;0;0;0;0
05.03.2021 01:45;0;0;0;0;0;0;0;0
05.03.2021 02:00;0;0;0;0;0;0;0;0
05.03.2021 02:15;0;0;0;0;0;0;0;0
05.03.2021 02:30;0;0;0;0;0;0;0;0
05.03.2021 02:45;0;0;0;0;0;0;0;0
05.03.2021 03:00;0;0;0;0;0;0;0;0
05.03.2021 03:15;0;0;0;0;0;0;0;0
05.03.2021 03:30;0;0;0;0;0;0;0;0
05.03.2021 03:45;0;0;0;0;0;0;0;0
05.03.2021 04:00;0;0;0;0;0;0;0;0
05.03.2021 04:15;0;0;0;0;0;0;0;0
05.03.2021 04:30;0;0;0;0;0;0;0;0
05.03.2021 04:45;0;0;0;0;0;0;0;0
05.03.2021 05:00;0;0;0;0;0;0;0;0
05.03.2021 05:15;0;0;0;0;0;0;0;0
05.03.2021 05:30;0;0;0;0;0;0;0;0
05.03.2021 05:45;0;0;0;0;0;0;0;0
05.03.2021 06:00;0;0;0;0;0;0;0;0
05.03.2021 06:15;0;0;0;0;0;0;0;0
05.03.2021 06:30;0.291048172;0.291048172;0.207891551;0.207891551;0.207891551;0.187102396;0.821171627;0.436572258
05.03.2021 06:45;1.004375354;1.004375354;0.717410967;0.717410967;0.717410967;0.645669871;2.833773321;1.506563031
05.03.2021 07:00;1.853518753;1.853518753;1.323941967;1.323941967;1.323941967;1.19154777;5.229570768;2.78027813
05.03.2021 07:15;2.783888765;2.783888765;1.988491975;1.988491975;1.988491975;1.789642778;7.854543302;4.175833148
05.03.2021 07:30;3.948421248;3.948421248;2.820300891;2.820300891;2.820300891;2.538270802;11.14018852;5.922631871
05.03.2021 07:45;5.357089297;5.357089297;3.826492355;3.826492355;3.826492355;3.44384312;15.1146448;8.035633946
05.03.2021 08:00;6.842590366;6.842590366;4.887564547;4.887564547;4.887564547;4.398808093;19.30587996;10.26388555
05.03.2021 08:15;8.390859003;8.390859003;5.993470716;5.993470716;5.993470716;5.394123645;23.67420933;12.5862885
05.03.2021 08:30;9.850183096;9.850183096;7.035845068;7.035845068;7.035845068;6.332260562;27.79158802;14.77527464
05.03.2021 08:45;11.17575782;11.17575782;7.982684158;7.982684158;7.982684158;7.184415742;31.53160242;16.76363673
05.03.2021 09:00;12.50882649;12.50882649;8.934876061;8.934876061;8.934876061;8.041388455;35.29276044;18.76323973
05.03.2021 09:15;13.8381362;13.8381362;9.884382997;9.884382997;9.884382997;8.895944697;39.04331284;20.75720429
05.03.2021 09:30;14.96123412;14.96123412;10.6865958;10.6865958;10.6865958;9.617936223;42.21205342;22.44185119
05.03.2021 09:45;15.83463128;15.83463128;11.31045092;11.31045092;11.31045092;10.17940583;44.67628112;23.75194693
05.03.2021 10:00;16.66778391;16.66778391;11.90555994;11.90555994;11.90555994;10.71500394;47.02696176;25.00167587
05.03.2021 10:15;17.4543705;17.4543705;12.4674075;12.4674075;12.4674075;11.22066675;49.24625962;26.18155575
05.03.2021 10:30;18.02893521;18.02893521;12.87781086;12.87781086;12.87781086;11.59002977;50.8673529;27.04340281
05.03.2021 10:45;18.36364865;18.36364865;13.11689189;13.11689189;13.11689189;11.8052027;51.81172298;27.54547298
05.03.2021 11:00;18.63818684;18.63818684;13.3129906;13.3129906;13.3129906;11.98169154;52.58631286;27.95728025
05.03.2021 11:15;18.85066692;18.85066692;13.46476208;13.46476208;13.46476208;12.11828587;53.18581023;28.27600037
05.03.2021 11:30;18.85896839;18.85896839;13.47069171;13.47069171;13.47069171;12.12362254;53.20923225;28.28845259
05.03.2021 11:45;18.64871452;18.64871452;13.32051037;13.32051037;13.32051037;11.98845933;52.61601596;27.97307178
05.03.2021 12:00;18.38474562;18.38474562;13.13196116;13.13196116;13.13196116;11.81876504;51.87124658;27.57711844
05.03.2021 12:15;18.06959525;18.06959525;12.90685375;12.90685375;12.90685375;11.61616837;50.9820723;27.10439287
05.03.2021 12:30;17.45982957;17.45982957;12.47130684;12.47130684;12.47130684;11.22417615;49.261662;26.18974436
05.03.2021 12:45;16.54949211;16.54949211;11.82106579;11.82106579;11.82106579;10.63895921;46.69320988;24.82423816
05.03.2021 13:00;15.63806461;15.63806461;11.17004615;11.17004615;11.17004615;10.05304154;44.12168229;23.45709692
05.03.2021 13:15;14.73528356;14.73528356;10.52520254;10.52520254;10.52520254;9.472682286;41.57455004;22.10292534
05.03.2021 13:30;13.74158407;13.74158407;9.815417193;9.815417193;9.815417193;8.833875474;38.77089791;20.61237611
05.03.2021 13:45;12.66028332;12.66028332;9.043059512;9.043059512;9.043059512;8.138753561;35.72008507;18.99042498
05.03.2021 14:00;11.63103819;11.63103819;8.30788442;8.30788442;8.30788442;7.477095978;32.81614346;17.44655728
05.03.2021 14:15;10.66530586;10.66530586;7.618075613;7.618075613;7.618075613;6.856268052;30.09139867;15.99795879
05.03.2021 14:30;9.843057502;9.843057502;7.030755359;7.030755359;7.030755359;6.327679823;27.77148367;14.76458625
05.03.2021 14:45;9.092330434;9.092330434;6.494521739;6.494521739;6.494521739;5.845069565;25.65336087;13.63849565
05.03.2021 15:00;8.302647891;8.302647891;5.93046278;5.93046278;5.93046278;5.337416502;23.42532798;12.45397184
05.03.2021 15:15;7.474509147;7.474509147;5.338935105;5.338935105;5.338935105;4.805041594;21.08879366;11.21176372
05.03.2021 15:30;6.522987894;6.522987894;4.659277067;4.659277067;4.659277067;4.193349361;18.40414442;9.784481842
05.03.2021 15:45;5.49678334;5.49678334;3.926273814;3.926273814;3.926273814;3.533646433;15.50878157;8.24517501
05.03.2021 16:00;4.519581378;4.519581378;3.228272413;3.228272413;3.228272413;2.905445172;12.75167603;6.779372067
05.03.2021 16:15;3.5955738;3.5955738;2.568267;2.568267;2.568267;2.3114403;10.14465465;5.3933607
05.03.2021 16:30;2.700067674;2.700067674;1.928619767;1.928619767;1.928619767;1.735757791;7.618048081;4.050101511
05.03.2021 16:45;2.175801598;2.175801598;1.554143998;1.554143998;1.554143998;1.398729598;6.138868793;3.263702396
05.03.2021 17:00;1.67922717;1.67922717;1.199447978;1.199447978;1.199447978;1.079503181;4.737819515;2.518840755
05.03.2021 17:15;1.180848212;1.180848212;0.843463009;0.843463009;0.843463009;0.759116708;3.331678884;1.771272318
05.03.2021 17:30;0.808029516;0.808029516;0.57716394;0.57716394;0.57716394;0.519447546;2.279797563;1.212044274
05.03.2021 17:45;0.579954901;0.579954901;0.414253501;0.414253501;0.414253501;0.372828151;1.636301328;0.869932352
05.03.2021 18:00;0.351397158;0.351397158;0.25099797;0.25099797;0.25099797;0.225898173;0.991441982;0.527095737
05.03.2021 18:15;0.12235471;0.12235471;0.087396222;0.087396222;0.087396222;0.0786566;0.345215076;0.183532066
05.03.2021 18:30;0;0;0;0;0;0;0;0
05.03.2021 18:45;0;0;0;0;0;0;0;0
05.03.2021 19:00;0;0;0;0;0;0;0;0
05.03.2021 19:15;0;0;0;0;0;0;0;0
05.03.2021 19:30;0;0;0;0;0;0;0;0
05.03.2021 19:45;0;0;0;0;0;0;0;0
05.03.2021 20:00;0;0;0;0;0;0;0;0
05.03.2021 20:15;0;0;0;0;0;0;0;0
05.03.2021 20:30;0;0;0;0;0;0;0;0
05.03.2021 20:45;0;0;0;0;0;0;0;0
05.03.2021 21:00;0;0;0;0;0;0;0;0
05.03.2021 21:15;0;0;0;0;0;0;0;0
05.03.2021 21:30;0;0;0;0;0;0;0;0
05.03.2021 21:45;0;0;0;0;0;0;0;0
05.03.2021 22:00;0;0;0;0;0;0;0;0
05.03.2021 22:15;0;0;0;0;0;0;0;0
05.03.2021 22:30;0;0;0;0;0;0;0;0
05.03.2021 22:45;0;0;0;0;0;0;0;0
05.03.2021 23:00;0;0;0;0;0;0;0;0
05.03.2021 23:15;0;0;0;0;0;0;0;0
05.03.2021 23:30;0;0;0;0;0;0;0;0
05.03.2021 23:45;0;0;0;0;0;0;0;0
06.03.2021 00:00;0;0;0;0;0;0;0;0
06.03.2021 00:15;0;0;0;0;0;0;0;0
06.03.2021 00:30;0;0;0;0;0;0;0;0
06.03.2021 00:45;0;0;0;0;0;0;0;0
06.03.2021 01:00;0;0;0;0;0;0;0;0
06.03.2021 01:15;0;0;0;0;0;0;0;0
06.03.2021 01:30;0;0;0;0;0;0;0;0
06.03.2021 01:45;0;0;0;0;0;0;0;0
06.03.2021 02:00;0;0;0;0;0;0;0;0
06.03.2021 02:15;0;0;0;0;0;0;0;0
06.03.2021 02:30;0;0;0;0;0;0;0;0
06.03.2021 02:45;0;0;0;0;0;0;0;0
06.03.2021 03:00;0;0;0;0;0;0;0;0
06.03.2021 03:15;0;0;0;0;0;0;0;0
06.03.2021 03:30;0;0;0;0;0;0;0;0
06.03.2021 03:45;0;0;0;0;0;0;0;0
06.03.2021 04:00;0;0;0;0;0;0;0;0
06.03.2021 04:15;0;0;0;0;0;0;0;0
06.03.2021 04:30;0;0;0;0;0;0;0;0
06.03.2021 04:45;0;0;0;0;0;0;0;0
06.03.2021 05:00;0;0;0;0;0;0;0;0
06.03.2021 05:15;0;0;0;0;0;0;0;0
06.03.2021 05:30;0;0;0;0;0;0;0;0
06.03.2021 05:45;0;0;0;0;0;0;0;0
06.03.2021 06:00;0;0;0;0;0;0;0;0
06.03.2021 06:15;0;0;0;0;0;0;0;0
06.03.2021 06:30;0.100342481;0.100342481;0.071673201;0.071673201;0.071673201;0.06450588;0.283109142;0.150513721
06.03.2021 06:45;0.322290227;0.322290227;0.230207305;0.230207305;0.230207305;0.207186575;0.909318856;0.483435341
06.03.2021 07:00;0.5540665;0.5540665;0.395761786;0.395761786;0.395761786;0.356185607;1.563259055;0.831099751
06.03.2021 07:15;0.792369472;0.792369472;0.565978194;0.565978194;0.565978194;0.509380375;2.235613866;1.188554207
06.03.2021 07:30;1.155566625;1.155566625;0.825404732;0.825404732;0.825404732;0.742864259;3.260348693;1.733349938
06.03.2021 07:45;1.658964534;1.658964534;1.184974667;1.184974667;1.184974667;1.066477201;4.680649936;2.488446801
06.03.2021 08:00;2.167325838;2.167325838;1.548089884;1.548089884;1.548089884;1.393280896;6.114955043;3.250988757
06.03.2021 08:15;2.679732438;2.679732438;1.914094599;1.914094599;1.914094599;1.722685139;7.560673666;4.019598658
06.03.2021 08:30;3.490204619;3.490204619;2.493003299;2.493003299;2.493003299;2.243702969;9.847363031;5.235306928
06.03.2021 08:45;4.671275617;4.671275617;3.33662544;3.33662544;3.33662544;3.002962896;13.17967049;7.006913425
06.03.2021 09:00;5.889590201;5.889590201;4.206850144;4.206850144;4.206850144;3.786165129;16.61705807;8.834385302
06.03.2021 09:15;7.135844183;7.135844183;5.097031559;5.097031559;5.097031559;4.587328403;20.13327466;10.70376627
06.03.2021 09:30;8.236475821;8.236475821;5.883197015;5.883197015;5.883197015;5.294877313;23.23862821;12.35471373
06.03.2021 09:45;9.154630935;9.154630935;6.539022096;6.539022096;6.539022096;5.885119887;25.82913728;13.7319464
06.03.2021 10:00;10.06839414;10.06839414;7.191710101;7.191710101;7.191710101;6.472539091;28.4072549;15.10259121
06.03.2021 10:15;10.9701003;10.9701003;7.835785926;7.835785926;7.835785926;7.052207333;30.95135441;16.45515044
06.03.2021 10:30;11.35197634;11.35197634;8.108554528;8.108554528;8.108554528;7.297699075;32.02879039;17.02796451
06.03.2021 10:45;11.13611564;11.13611564;7.954368317;7.954368317;7.954368317;7.158931486;31.41975485;16.70417347
06.03.2021 11:00;10.89855434;10.89855434;7.784681673;7.784681673;7.784681673;7.006213505;30.74949261;16.34783151
06.03.2021 11:15;10.64583889;10.64583889;7.604170637;7.604170637;7.604170637;6.843753573;30.03647402;15.96875834
06.03.2021 11:30;11.35412073;11.35412073;8.110086237;8.110086237;8.110086237;7.299077614;32.03484064;17.0311811
06.03.2021 11:45;13.09011038;13.09011038;9.350078842;9.350078842;9.350078842;8.415070958;36.93281143;19.63516557
06.03.2021 12:00;14.69521387;14.69521387;10.49658134;10.49658134;10.49658134;9.446923203;41.46149628;22.04282081
06.03.2021 12:15;16.14254321;16.14254321;11.53038801;11.53038801;11.53038801;10.37734921;45.54503263;24.21381482
06.03.2021 12:30;16.78052117;16.78052117;11.98608655;11.98608655;11.98608655;10.7874779;47.34504188;25.17078176
06.03.2021 12:45;16.58428865;16.58428865;11.84592046;11.84592046;11.84592046;10.66132842;46.79138582;24.87643297
06.03.2021 13:00;16.29327835;16.29327835;11.63805596;11.63805596;11.63805596;10.47425037;45.97032105;24.43991752
06.03.2021 13:15;15.90269847;15.90269847;11.35907034;11.35907034;11.35907034;10.2231633;44.86832783;23.8540477
06.03.2021 13:30;15.30772264;15.30772264;10.9340876;10.9340876;10.9340876;9.840678839;43.18964602;22.96158396
06.03.2021 13:45;14.51308358;14.51308358;10.36648827;10.36648827;10.36648827;9.329839443;40.94762867;21.76962537
06.03.2021 14:00;13.64145377;13.64145377;9.743895549;9.743895549;9.743895549;8.769505994;38.48838742;20.46218065
06.03.2021 14:15;12.69329116;12.69329116;9.066636541;9.066636541;9.066636541;8.159972887;35.81321434;19.03993674
06.03.2021 14:30;11.61623307;11.61623307;8.297309335;8.297309335;8.297309335;7.467578401;32.77437187;17.4243496
06.03.2021 14:45;10.44402858;10.44402858;7.460020414;7.460020414;7.460020414;6.714018372;29.46708063;15.66604287
06.03.2021 15:00;9.25671757;9.25671757;6.611941122;6.611941122;6.611941122;5.95074701;26.11716743;13.88507636
06.03.2021 15:15;8.05966652;8.05966652;5.756904657;5.756904657;5.756904657;5.181214191;22.7397734;12.08949978
06.03.2021 15:30;6.789223745;6.789223745;4.849445532;4.849445532;4.849445532;4.364500979;19.15530985;10.18383562
06.03.2021 15:45;5.483091544;5.483091544;3.91649396;3.91649396;3.91649396;3.524844564;15.47015114;8.224637316
06.03.2021 16:00;4.243060879;4.243060879;3.030757771;3.030757771;3.030757771;2.727681994;11.9714932;6.364591319
06.03.2021 16:15;3.076626386;3.076626386;2.197590276;2.197590276;2.197590276;1.977831248;8.680481589;4.614939579
06.03.2021 16:30;1.925674943;1.925674943;1.375482102;1.375482102;1.375482102;1.237933892;5.433154303;2.888512414
06.03.2021 16:45;1.570130677;1.570130677;1.121521912;1.121521912;1.121521912;1.009369721;4.430011552;2.355196015
06.03.2021 17:00;1.315597641;1.315597641;0.9397126;0.9397126;0.9397126;0.84574134;3.711864771;1.973396461
06.03.2021 17:15;1.060719761;1.060719761;0.757656972;0.757656972;0.757656972;0.681891275;2.992745039;1.591079641
06.03.2021 17:30;0.817193392;0.817193392;0.583709566;0.583709566;0.583709566;0.525338609;2.305652785;1.225790088
06.03.2021 17:45;0.58656815;0.58656815;0.41897725;0.41897725;0.41897725;0.377079525;1.654960136;0.879852224
06.03.2021 18:00;0.355425086;0.355425086;0.253875062;0.253875062;0.253875062;0.228487555;1.002806494;0.533137629
06.03.2021 18:15;0.123764202;0.123764202;0.088403002;0.088403002;0.088403002;0.079562702;0.349191857;0.185646304
06.03.2021 18:30;0;0;0;0;0;0;0;0
06.03.2021 18:45;0;0;0;0;0;0;0;0
06.03.2021 19:00;0;0;0;0;0;0;0;0
06.03.2021 19:15;0;0;0;0;0;0;0;0
06.03.2021 19:30;0;0;0;0;0;0;0;0
06.03.2021 19:45;0;0;0;0;0;0;0;0
06.03.2021 20:00;0;0;0;0;0;0;0;0
06.03.2021 20:15;0;0;0;0;0;0;0;0
06.03.2021 20:30;0;0;0;0;0;0;0;0
06.03.2021 20:45;0;0;0;0;0;0;0;0
06.03.2021 21:00;0;0;0;0;0;0;0;0
06.03.2021 21:15;0;0;0;0;0;0;0;0
06.03.2021 21:30;0;0;0;0;0;0;0;0
06.03.2021 21:45;0;0;0;0;0;0;0;0
06.03.2021 22:00;0;0;0;0;0;0;0;0
06.03.2021 22:15;0;0;0;0;0;0;0;0
06.03.2021 22:30;0;0;0;0;0;0;0;0
06.03.2021 22:45;0;0;0;0;0;0;0;0
06.03.2021 23:00;0;0;0;0;0;0;0;0
06.03.2021 23:15;0;0;0;0;0;0;0;0
06.03.2021 23:30;0;0;0;0;0;0;0;0
06.03.2021 23:45;0;0;0;0;0;0;0;0
07.03.2021 00:00;0;0;0;0;0;0;0;0
07.03.2021 00:15;0;0;0;0;0;0;0;0
07.03.2021 00:30;0;0;0;0;0;0;0;0
07.03.2021 00:45;0;0;0;0;0;0;0;0
07.03.2021 01:00;0;0;0;0;0;0;0;0
07.03.2021 01:15;0;0;0;0;0;0;0;0
07.03.2021 01:30;0;0;0;0;0;0;0;0
07.03.2021 01:45;0;0;0;0;0;0;0;0
